Title,IMDb Link
Fantastic Mr. Fox,https://www.imdb.com/title/tt0432283/?ref_=sr_i_360
Annie Hall,https://www.imdb.com/title/tt0075686/?ref_=sr_i_361
Coraline,https://www.imdb.com/title/tt0327597/?ref_=sr_i_362
Dog Day Afternoon,https://www.imdb.com/title/tt0072890/?ref_=sr_i_363
Mission: Impossible - Dead Reckoning Part One,https://www.imdb.com/title/tt9603212/?ref_=sr_i_364
Das Boot,https://www.imdb.com/title/tt0082096/?ref_=sr_i_365
The Banshees of Inisherin,https://www.imdb.com/title/tt11813216/?ref_=sr_i_366
The Sound of Music,https://www.imdb.com/title/tt0059742/?ref_=sr_i_367
Walk the Line,https://www.imdb.com/title/tt0358273/?ref_=sr_i_368
Airplane!,https://www.imdb.com/title/tt0080339/?ref_=sr_i_369
Hidden Figures,https://www.imdb.com/title/tt4846340/?ref_=sr_i_370
Modern Times,https://www.imdb.com/title/tt0027977/?ref_=sr_i_371
The Elephant Man,https://www.imdb.com/title/tt0080678/?ref_=sr_i_372
Singin' in the Rain,https://www.imdb.com/title/tt0045152/?ref_=sr_i_373
Changeling,https://www.imdb.com/title/tt0824747/?ref_=sr_i_374
All Quiet on the Western Front,https://www.imdb.com/title/tt1016150/?ref_=sr_i_375
A Separation,https://www.imdb.com/title/tt1832382/?ref_=sr_i_376
The Great Escape,https://www.imdb.com/title/tt0057115/?ref_=sr_i_377
Philadelphia,https://www.imdb.com/title/tt0107818/?ref_=sr_i_378
Little Women,https://www.imdb.com/title/tt3281548/?ref_=sr_i_379
Hell or High Water,https://www.imdb.com/title/tt2582782/?ref_=sr_i_380
Ben-Hur,https://www.imdb.com/title/tt0052618/?ref_=sr_i_381
What's Eating Gilbert Grape,https://www.imdb.com/title/tt0108550/?ref_=sr_i_382
The Boy in the Striped Pajamas,https://www.imdb.com/title/tt0914798/?ref_=sr_i_383
Amores Perros,https://www.imdb.com/title/tt0245712/?ref_=sr_i_384
Lion,https://www.imdb.com/title/tt3741834/?ref_=sr_i_385
Primal Fear,https://www.imdb.com/title/tt0117381/?ref_=sr_i_386
The Boondock Saints,https://www.imdb.com/title/tt0144117/?ref_=sr_i_387
When Harry Met Sally...,https://www.imdb.com/title/tt0098635/?ref_=sr_i_388
The Artist,https://www.imdb.com/title/tt1655442/?ref_=sr_i_389
Mr. Nobody,https://www.imdb.com/title/tt0485947/?ref_=sr_i_390
True Romance,https://www.imdb.com/title/tt0108399/?ref_=sr_i_391
21 Grams,https://www.imdb.com/title/tt0315733/?ref_=sr_i_392
Misery,https://www.imdb.com/title/tt0100157/?ref_=sr_i_393
The Great Dictator,https://www.imdb.com/title/tt0032553/?ref_=sr_i_394
Sunset Boulevard,https://www.imdb.com/title/tt0043014/?ref_=sr_i_395
Rosemary's Baby,https://www.imdb.com/title/tt0063522/?ref_=sr_i_396
Gandhi,https://www.imdb.com/title/tt0083987/?ref_=sr_i_397
Captain Fantastic,https://www.imdb.com/title/tt3553976/?ref_=sr_i_398
A Fistful of Dollars,https://www.imdb.com/title/tt0058461/?ref_=sr_i_399
The Iron Giant,https://www.imdb.com/title/tt0129167/?ref_=sr_i_400
The Whale,https://www.imdb.com/title/tt13833688/?ref_=sr_i_401
The Bridge on the River Kwai,https://www.imdb.com/title/tt0050212/?ref_=sr_i_402
Remember the Titans,https://www.imdb.com/title/tt0210945/?ref_=sr_i_403
Carlito's Way,https://www.imdb.com/title/tt0106519/?ref_=sr_i_404
Ip Man,https://www.imdb.com/title/tt1220719/?ref_=sr_i_405
Clerks,https://www.imdb.com/title/tt0109445/?ref_=sr_i_406
Memories of Murder,https://www.imdb.com/title/tt0353969/?ref_=sr_i_407
Willy Wonka & the Chocolate Factory,https://www.imdb.com/title/tt0067992/?ref_=sr_i_408
Let the Right One In,https://www.imdb.com/title/tt1139797/?ref_=sr_i_409
Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115/?ref_=sr_i_410
The Secret in Their Eyes,https://www.imdb.com/title/tt1305806/?ref_=sr_i_411
Blue Velvet,https://www.imdb.com/title/tt0090756/?ref_=sr_i_412
The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1132620/?ref_=sr_i_413
Wild Tales,https://www.imdb.com/title/tt3011894/?ref_=sr_i_414
Straight Outta Compton,https://www.imdb.com/title/tt1398426/?ref_=sr_i_415
Paths of Glory,https://www.imdb.com/title/tt0050825/?ref_=sr_i_416
Jai Bhim,https://www.imdb.com/title/tt15097216/?ref_=sr_i_417
Who Framed Roger Rabbit,https://www.imdb.com/title/tt0096438/?ref_=sr_i_418
Incendies,https://www.imdb.com/title/tt1255953/?ref_=sr_i_419
Dangal,https://www.imdb.com/title/tt5074352/?ref_=sr_i_420
The Raid: Redemption,https://www.imdb.com/title/tt1899353/?ref_=sr_i_421
The Blues Brothers,https://www.imdb.com/title/tt0080455/?ref_=sr_i_422
"South Park: Bigger, Longer & Uncut",https://www.imdb.com/title/tt0158983/?ref_=sr_i_423
Like Stars on Earth,https://www.imdb.com/title/tt0986264/?ref_=sr_i_424
Brazil,https://www.imdb.com/title/tt0088846/?ref_=sr_i_425
Finding Neverland,https://www.imdb.com/title/tt0308644/?ref_=sr_i_426
Akira,https://www.imdb.com/title/tt0094625/?ref_=sr_i_427
Run Lola Run,https://www.imdb.com/title/tt0130827/?ref_=sr_i_428
The Birds,https://www.imdb.com/title/tt0056869/?ref_=sr_i_429
Klaus,https://www.imdb.com/title/tt4729430/?ref_=sr_i_430
Another Round,https://www.imdb.com/title/tt10288566/?ref_=sr_i_431
The Father,https://www.imdb.com/title/tt10272386/?ref_=sr_i_432
PK,https://www.imdb.com/title/tt2338151/?ref_=sr_i_433
La haine,https://www.imdb.com/title/tt0113247/?ref_=sr_i_434
Goldfinger,https://www.imdb.com/title/tt0058150/?ref_=sr_i_435
Adaptation.,https://www.imdb.com/title/tt0268126/?ref_=sr_i_436
The Man from Earth,https://www.imdb.com/title/tt0756683/?ref_=sr_i_437
The Apartment,https://www.imdb.com/title/tt0053604/?ref_=sr_i_438
What We Do in the Shadows,https://www.imdb.com/title/tt3416742/?ref_=sr_i_439
The Seventh Seal,https://www.imdb.com/title/tt0050976/?ref_=sr_i_440
City Lights,https://www.imdb.com/title/tt0021749/?ref_=sr_i_441
The Thin Red Line,https://www.imdb.com/title/tt0120863/?ref_=sr_i_442
Planet of the Apes,https://www.imdb.com/title/tt0063442/?ref_=sr_i_443
Cinderella Man,https://www.imdb.com/title/tt0352248/?ref_=sr_i_444
Rushmore,https://www.imdb.com/title/tt0128445/?ref_=sr_i_445
The Invisible Guest,https://www.imdb.com/title/tt4857264/?ref_=sr_i_446
The Last King of Scotland,https://www.imdb.com/title/tt0455590/?ref_=sr_i_447
The Trial of the Chicago 7,https://www.imdb.com/title/tt1070874/?ref_=sr_i_448
Puss in Boots: The Last Wish,https://www.imdb.com/title/tt3915174/?ref_=sr_i_449
Isle of Dogs,https://www.imdb.com/title/tt5104604/?ref_=sr_i_450
Dial M for Murder,https://www.imdb.com/title/tt0046912/?ref_=sr_i_451
The Last of the Mohicans,https://www.imdb.com/title/tt0104691/?ref_=sr_i_452
The Holdovers,https://www.imdb.com/title/tt14849194/?ref_=sr_i_453
Mary and Max,https://www.imdb.com/title/tt0978762/?ref_=sr_i_454
In the Name of the Father,https://www.imdb.com/title/tt0107207/?ref_=sr_i_455
Cool Hand Luke,https://www.imdb.com/title/tt0061512/?ref_=sr_i_456
Metropolis,https://www.imdb.com/title/tt0017136/?ref_=sr_i_457
Mary Poppins,https://www.imdb.com/title/tt0058331/?ref_=sr_i_458
Barry Lyndon,https://www.imdb.com/title/tt0072684/?ref_=sr_i_459
Hero,https://www.imdb.com/title/tt0299977/?ref_=sr_i_460
Castle in the Sky,https://www.imdb.com/title/tt0092067/?ref_=sr_i_461
Nausicaä of the Valley of the Wind,https://www.imdb.com/title/tt0087544/?ref_=sr_i_462
Evil Dead II,https://www.imdb.com/title/tt0092991/?ref_=sr_i_463
The Third Man,https://www.imdb.com/title/tt0041959/?ref_=sr_i_464
Rashomon,https://www.imdb.com/title/tt0042876/?ref_=sr_i_465
Ed Wood,https://www.imdb.com/title/tt0109707/?ref_=sr_i_466
Wonder,https://www.imdb.com/title/tt2543472/?ref_=sr_i_467
The Handmaiden,https://www.imdb.com/title/tt4016934/?ref_=sr_i_468
The Insider,https://www.imdb.com/title/tt0140352/?ref_=sr_i_469
Bicycle Thieves,https://www.imdb.com/title/tt0040522/?ref_=sr_i_470
Before Midnight,https://www.imdb.com/title/tt2209418/?ref_=sr_i_471
Network,https://www.imdb.com/title/tt0074958/?ref_=sr_i_472
RRR,https://www.imdb.com/title/tt8178634/?ref_=sr_i_473
CODA,https://www.imdb.com/title/tt10366460/?ref_=sr_i_474
M,https://www.imdb.com/title/tt0022100/?ref_=sr_i_475
In the Mood for Love,https://www.imdb.com/title/tt0118694/?ref_=sr_i_476
JFK,https://www.imdb.com/title/tt0102138/?ref_=sr_i_477
Kiki's Delivery Service,https://www.imdb.com/title/tt0097814/?ref_=sr_i_478
Tombstone,https://www.imdb.com/title/tt0108358/?ref_=sr_i_479
A Christmas Story,https://www.imdb.com/title/tt0085334/?ref_=sr_i_480
Young Frankenstein,https://www.imdb.com/title/tt0072431/?ref_=sr_i_481
Dirty Harry,https://www.imdb.com/title/tt0066999/?ref_=sr_i_482
Roma,https://www.imdb.com/title/tt6155172/?ref_=sr_i_483
Double Indemnity,https://www.imdb.com/title/tt0036775/?ref_=sr_i_484
Letters from Iwo Jima,https://www.imdb.com/title/tt0498380/?ref_=sr_i_485
Ponyo,https://www.imdb.com/title/tt0876563/?ref_=sr_i_486
On the Waterfront,https://www.imdb.com/title/tt0047296/?ref_=sr_i_487
Anatomy of a Fall,https://www.imdb.com/title/tt17009710/?ref_=sr_i_488
A Bronx Tale,https://www.imdb.com/title/tt0106489/?ref_=sr_i_489
The Maltese Falcon,https://www.imdb.com/title/tt0033870/?ref_=sr_i_490
Blue Is the Warmest Colour,https://www.imdb.com/title/tt2278871/?ref_=sr_i_491
Awakenings,https://www.imdb.com/title/tt0099077/?ref_=sr_i_492
Godzilla Minus One,https://www.imdb.com/title/tt23289160/?ref_=sr_i_493
Ghost in the Shell,https://www.imdb.com/title/tt0113568/?ref_=sr_i_494
Dogville,https://www.imdb.com/title/tt0276919/?ref_=sr_i_495
Boyz n the Hood,https://www.imdb.com/title/tt0101507/?ref_=sr_i_496
Ray,https://www.imdb.com/title/tt0350258/?ref_=sr_i_497
Kramer vs. Kramer,https://www.imdb.com/title/tt0079417/?ref_=sr_i_498
Rope,https://www.imdb.com/title/tt0040746/?ref_=sr_i_499
Society of the Snow,https://www.imdb.com/title/tt16277242/?ref_=sr_i_500
Sound of Metal,https://www.imdb.com/title/tt5363618/?ref_=sr_i_501
K.G.F: Chapter 2,https://www.imdb.com/title/tt10698680/?ref_=sr_i_502
Blazing Saddles,https://www.imdb.com/title/tt0071230/?ref_=sr_i_503
Kung Fu Hustle,https://www.imdb.com/title/tt0373074/?ref_=sr_i_504
Good Bye Lenin!,https://www.imdb.com/title/tt0301357/?ref_=sr_i_505
I Saw the Devil,https://www.imdb.com/title/tt1588170/?ref_=sr_i_506
The Count of Monte Cristo,https://www.imdb.com/title/tt0245844/?ref_=sr_i_507
Rebecca,https://www.imdb.com/title/tt0032976/?ref_=sr_i_508
Roman Holiday,https://www.imdb.com/title/tt0046250/?ref_=sr_i_509
This Is Spinal Tap,https://www.imdb.com/title/tt0088258/?ref_=sr_i_510
Stalker,https://www.imdb.com/title/tt0079944/?ref_=sr_i_511
Manhattan,https://www.imdb.com/title/tt0079522/?ref_=sr_i_512
Glory,https://www.imdb.com/title/tt0097441/?ref_=sr_i_513
My Cousin Vinny,https://www.imdb.com/title/tt0104952/?ref_=sr_i_514
Witness for the Prosecution,https://www.imdb.com/title/tt0051201/?ref_=sr_i_515
Past Lives,https://www.imdb.com/title/tt13238346/?ref_=sr_i_516
Billy Elliot,https://www.imdb.com/title/tt0249462/?ref_=sr_i_517
The Wild Robot,https://www.imdb.com/title/tt29623480/?ref_=sr_i_518
Spartacus,https://www.imdb.com/title/tt0054331/?ref_=sr_i_519
Hunt for the Wilderpeople,https://www.imdb.com/title/tt4698684/?ref_=sr_i_520
Miller's Crossing,https://www.imdb.com/title/tt0100150/?ref_=sr_i_521
Strangers on a Train,https://www.imdb.com/title/tt0044079/?ref_=sr_i_522
Night of the Living Dead,https://www.imdb.com/title/tt0063350/?ref_=sr_i_523
12th Fail,https://www.imdb.com/title/tt23849204/?ref_=sr_i_524
Baahubali: The Beginning,https://www.imdb.com/title/tt2631186/?ref_=sr_i_525
All About Eve,https://www.imdb.com/title/tt0042192/?ref_=sr_i_526
The French Connection,https://www.imdb.com/title/tt0067116/?ref_=sr_i_527
Kubo and the Two Strings,https://www.imdb.com/title/tt4302938/?ref_=sr_i_528
Ran,https://www.imdb.com/title/tt0089881/?ref_=sr_i_529
Papillon,https://www.imdb.com/title/tt0070511/?ref_=sr_i_530
Me and Earl and the Dying Girl,https://www.imdb.com/title/tt2582496/?ref_=sr_i_531
The Kid,https://www.imdb.com/title/tt0012349/?ref_=sr_i_532
Serpico,https://www.imdb.com/title/tt0070666/?ref_=sr_i_533
Empire of the Sun,https://www.imdb.com/title/tt0092965/?ref_=sr_i_534
Yojimbo,https://www.imdb.com/title/tt0055630/?ref_=sr_i_535
The Treasure of the Sierra Madre,https://www.imdb.com/title/tt0040897/?ref_=sr_i_536
Persona,https://www.imdb.com/title/tt0060827/?ref_=sr_i_537
The Raid 2,https://www.imdb.com/title/tt2265171/?ref_=sr_i_538
Infernal Affairs,https://www.imdb.com/title/tt0338564/?ref_=sr_i_539
The Mitchells vs. the Machines,https://www.imdb.com/title/tt7979580/?ref_=sr_i_540
Y tu mamá también,https://www.imdb.com/title/tt0245574/?ref_=sr_i_541
The Best Offer,https://www.imdb.com/title/tt1924396/?ref_=sr_i_542
Dawn of the Dead,https://www.imdb.com/title/tt0077402/?ref_=sr_i_543
Star Trek II: The Wrath of Khan,https://www.imdb.com/title/tt0084726/?ref_=sr_i_544
Shershaah,https://www.imdb.com/title/tt10295212/?ref_=sr_i_545
This Is England,https://www.imdb.com/title/tt0480025/?ref_=sr_i_546
Anora,https://www.imdb.com/title/tt28607951/?ref_=sr_i_547
The 400 Blows,https://www.imdb.com/title/tt0053198/?ref_=sr_i_548
Sense and Sensibility,https://www.imdb.com/title/tt0114388/?ref_=sr_i_549
All the President's Men,https://www.imdb.com/title/tt0074119/?ref_=sr_i_550
"Paris, Texas",https://www.imdb.com/title/tt0087884/?ref_=sr_i_551
8½,https://www.imdb.com/title/tt0056801/?ref_=sr_i_552
The Conversation,https://www.imdb.com/title/tt0071360/?ref_=sr_i_553
Soorarai Pottru,https://www.imdb.com/title/tt10189514/?ref_=sr_i_554
Nebraska,https://www.imdb.com/title/tt1821549/?ref_=sr_i_555
Midnight Cowboy,https://www.imdb.com/title/tt0064665/?ref_=sr_i_556
Hamilton,https://www.imdb.com/title/tt8503618/?ref_=sr_i_557
The King of Comedy,https://www.imdb.com/title/tt0085794/?ref_=sr_i_558
Mr. Smith Goes to Washington,https://www.imdb.com/title/tt0031679/?ref_=sr_i_559
Bonnie and Clyde,https://www.imdb.com/title/tt0061418/?ref_=sr_i_560
Rang De Basanti,https://www.imdb.com/title/tt0405508/?ref_=sr_i_561
Deliverance,https://www.imdb.com/title/tt0068473/?ref_=sr_i_562
Lagaan: Once Upon a Time in India,https://www.imdb.com/title/tt0169102/?ref_=sr_i_563
Once,https://www.imdb.com/title/tt0907657/?ref_=sr_i_564
The Gold Rush,https://www.imdb.com/title/tt0015864/?ref_=sr_i_565
Baahubali 2: The Conclusion,https://www.imdb.com/title/tt4849438/?ref_=sr_i_566
The Name of the Rose,https://www.imdb.com/title/tt0091605/?ref_=sr_i_567
The Fall,https://www.imdb.com/title/tt0460791/?ref_=sr_i_568
Glengarry Glen Ross,https://www.imdb.com/title/tt0104348/?ref_=sr_i_569
Dancer in the Dark,https://www.imdb.com/title/tt0168629/?ref_=sr_i_570
Talk to Her,https://www.imdb.com/title/tt0287467/?ref_=sr_i_571
Wild Strawberries,https://www.imdb.com/title/tt0050986/?ref_=sr_i_572
My Name Is Khan,https://www.imdb.com/title/tt1188996/?ref_=sr_i_573
Mississippi Burning,https://www.imdb.com/title/tt0095647/?ref_=sr_i_574
Nosferatu: A Symphony of Horror,https://www.imdb.com/title/tt0013442/?ref_=sr_i_575
Portrait of a Lady on Fire,https://www.imdb.com/title/tt8613070/?ref_=sr_i_576
Do the Right Thing,https://www.imdb.com/title/tt0097216/?ref_=sr_i_577
A Streetcar Named Desire,https://www.imdb.com/title/tt0044081/?ref_=sr_i_578
A Silent Voice: The Movie,https://www.imdb.com/title/tt5323662/?ref_=sr_i_579
It Happened One Night,https://www.imdb.com/title/tt0025316/?ref_=sr_i_580
The Last Emperor,https://www.imdb.com/title/tt0093389/?ref_=sr_i_581
Three Colors: Blue,https://www.imdb.com/title/tt0108394/?ref_=sr_i_582
Dark Waters,https://www.imdb.com/title/tt9071322/?ref_=sr_i_583
Capernaum,https://www.imdb.com/title/tt8267604/?ref_=sr_i_584
Elite Squad,https://www.imdb.com/title/tt0861739/?ref_=sr_i_585
Frost/Nixon,https://www.imdb.com/title/tt0870111/?ref_=sr_i_586
Three Colors: Red,https://www.imdb.com/title/tt0111495/?ref_=sr_i_587
High Noon,https://www.imdb.com/title/tt0044706/?ref_=sr_i_588
Touch of Evil,https://www.imdb.com/title/tt0052311/?ref_=sr_i_589
Aftersun,https://www.imdb.com/title/tt19770238/?ref_=sr_i_590
The Diving Bell and the Butterfly,https://www.imdb.com/title/tt0401383/?ref_=sr_i_591
Patton,https://www.imdb.com/title/tt0066206/?ref_=sr_i_592
Notorious,https://www.imdb.com/title/tt0038787/?ref_=sr_i_593
Come and See,https://www.imdb.com/title/tt0091251/?ref_=sr_i_594
The Worst Person in the World,https://www.imdb.com/title/tt10370710/?ref_=sr_i_595
Porco Rosso,https://www.imdb.com/title/tt0104652/?ref_=sr_i_596
Amour,https://www.imdb.com/title/tt1602620/?ref_=sr_i_597
Andhadhun,https://www.imdb.com/title/tt8108198/?ref_=sr_i_598
The Sandlot,https://www.imdb.com/title/tt0108037/?ref_=sr_i_599
Fantasia,https://www.imdb.com/title/tt0032455/?ref_=sr_i_600
Kantara,https://www.imdb.com/title/tt15327088/?ref_=sr_i_601
Gangs of Wasseypur,https://www.imdb.com/title/tt1954470/?ref_=sr_i_602
The Motorcycle Diaries,https://www.imdb.com/title/tt0318462/?ref_=sr_i_603
All About My Mother,https://www.imdb.com/title/tt0185125/?ref_=sr_i_604
The Magnificent Seven,https://www.imdb.com/title/tt0054047/?ref_=sr_i_605
Malcolm X,https://www.imdb.com/title/tt0104797/?ref_=sr_i_606
Perfect Blue,https://www.imdb.com/title/tt0156887/?ref_=sr_i_607
The Wind Rises,https://www.imdb.com/title/tt2013293/?ref_=sr_i_608
Detachment,https://www.imdb.com/title/tt1683526/?ref_=sr_i_609
A Prophet,https://www.imdb.com/title/tt1235166/?ref_=sr_i_610
My Fair Lady,https://www.imdb.com/title/tt0058385/?ref_=sr_i_611
Sing Street,https://www.imdb.com/title/tt3544112/?ref_=sr_i_612
K.G.F: Chapter 1,https://www.imdb.com/title/tt7838252/?ref_=sr_i_613
Paddington 2,https://www.imdb.com/title/tt4468740/?ref_=sr_i_614
The Grapes of Wrath,https://www.imdb.com/title/tt0032551/?ref_=sr_i_615
Bajrangi Bhaijaan,https://www.imdb.com/title/tt3863552/?ref_=sr_i_616
Paprika,https://www.imdb.com/title/tt0851578/?ref_=sr_i_617
The Straight Story,https://www.imdb.com/title/tt0166896/?ref_=sr_i_618
Persepolis,https://www.imdb.com/title/tt0808417/?ref_=sr_i_619
Chungking Express,https://www.imdb.com/title/tt0109424/?ref_=sr_i_620
The Night of the Hunter,https://www.imdb.com/title/tt0048424/?ref_=sr_i_621
The General,https://www.imdb.com/title/tt0017925/?ref_=sr_i_622
The Great Beauty,https://www.imdb.com/title/tt2358891/?ref_=sr_i_623
Flipped,https://www.imdb.com/title/tt0817177/?ref_=sr_i_624
Sling Blade,https://www.imdb.com/title/tt0117666/?ref_=sr_i_625
Solaris,https://www.imdb.com/title/tt0069293/?ref_=sr_i_626
The Killing,https://www.imdb.com/title/tt0049406/?ref_=sr_i_627
Swades,https://www.imdb.com/title/tt0367110/?ref_=sr_i_628
October Sky,https://www.imdb.com/title/tt0132477/?ref_=sr_i_629
The Color Purple,https://www.imdb.com/title/tt0088939/?ref_=sr_i_630
Drishyam,https://www.imdb.com/title/tt4430212/?ref_=sr_i_631
The Searchers,https://www.imdb.com/title/tt0049730/?ref_=sr_i_632
The Experiment,https://www.imdb.com/title/tt0250258/?ref_=sr_i_633
The Celebration,https://www.imdb.com/title/tt0154420/?ref_=sr_i_634
My Father and My Son,https://www.imdb.com/title/tt0476735/?ref_=sr_i_635
Ikiru,https://www.imdb.com/title/tt0044741/?ref_=sr_i_636
Short Term 12,https://www.imdb.com/title/tt2370248/?ref_=sr_i_637
King Kong,https://www.imdb.com/title/tt0024216/?ref_=sr_i_638
The Big Sleep,https://www.imdb.com/title/tt0038355/?ref_=sr_i_639
The Wild Bunch,https://www.imdb.com/title/tt0065214/?ref_=sr_i_640
The Bridges of Madison County,https://www.imdb.com/title/tt0112579/?ref_=sr_i_641
Munna Bhai M.B.B.S.,https://www.imdb.com/title/tt0374887/?ref_=sr_i_642
Shoplifters,https://www.imdb.com/title/tt8075192/?ref_=sr_i_643
Breathless,https://www.imdb.com/title/tt0053472/?ref_=sr_i_644
Judgment at Nuremberg,https://www.imdb.com/title/tt0055031/?ref_=sr_i_645
Zindagi Na Milegi Dobara,https://www.imdb.com/title/tt1562872/?ref_=sr_i_646
Barfi!,https://www.imdb.com/title/tt2082197/?ref_=sr_i_647
Charade,https://www.imdb.com/title/tt0056923/?ref_=sr_i_648
Elite Squad 2: The Enemy Within,https://www.imdb.com/title/tt1555149/?ref_=sr_i_649
Beasts of No Nation,https://www.imdb.com/title/tt1365050/?ref_=sr_i_650
"Spring, Summer, Fall, Winter... and Spring",https://www.imdb.com/title/tt0374546/?ref_=sr_i_651
The Hustler,https://www.imdb.com/title/tt0054997/?ref_=sr_i_652
The Remains of the Day,https://www.imdb.com/title/tt0107943/?ref_=sr_i_653
I'm Still Here,https://www.imdb.com/title/tt14961016/?ref_=sr_i_654
The Day the Earth Stood Still,https://www.imdb.com/title/tt0043456/?ref_=sr_i_655
Pink Floyd: The Wall,https://www.imdb.com/title/tt0084503/?ref_=sr_i_656
After Hours,https://www.imdb.com/title/tt0088680/?ref_=sr_i_657
Fried Green Tomatoes,https://www.imdb.com/title/tt0101921/?ref_=sr_i_658
Chak De! India,https://www.imdb.com/title/tt0871510/?ref_=sr_i_659
The Sea Inside,https://www.imdb.com/title/tt0369702/?ref_=sr_i_660
In the Heat of the Night,https://www.imdb.com/title/tt0061811/?ref_=sr_i_661
The African Queen,https://www.imdb.com/title/tt0043265/?ref_=sr_i_662
The Man Who Shot Liberty Valance,https://www.imdb.com/title/tt0056217/?ref_=sr_i_663
Children of Heaven,https://www.imdb.com/title/tt0118849/?ref_=sr_i_664
Doctor Zhivago,https://www.imdb.com/title/tt0059113/?ref_=sr_i_665
A Wednesday,https://www.imdb.com/title/tt1280558/?ref_=sr_i_666
Harold and Maude,https://www.imdb.com/title/tt0067185/?ref_=sr_i_667
Frankenstein,https://www.imdb.com/title/tt0021884/?ref_=sr_i_668
The Outlaw Josey Wales,https://www.imdb.com/title/tt0075029/?ref_=sr_i_669
The Manchurian Candidate,https://www.imdb.com/title/tt0056218/?ref_=sr_i_670
My Left Foot,https://www.imdb.com/title/tt0097937/?ref_=sr_i_671
Who's Afraid of Virginia Woolf?,https://www.imdb.com/title/tt0061184/?ref_=sr_i_672
Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,https://www.imdb.com/title/tt11032374/?ref_=sr_i_673
La Dolce Vita,https://www.imdb.com/title/tt0053779/?ref_=sr_i_674
Black Book,https://www.imdb.com/title/tt0389557/?ref_=sr_i_675
The Dirty Dozen,https://www.imdb.com/title/tt0061578/?ref_=sr_i_676
Badlands,https://www.imdb.com/title/tt0069762/?ref_=sr_i_677
Wings of Desire,https://www.imdb.com/title/tt0093191/?ref_=sr_i_678
Being There,https://www.imdb.com/title/tt0078841/?ref_=sr_i_679
Vikram,https://www.imdb.com/title/tt9179430/?ref_=sr_i_680
The Ten Commandments,https://www.imdb.com/title/tt0049833/?ref_=sr_i_681
Dilwale Dulhania Le Jayenge,https://www.imdb.com/title/tt0112870/?ref_=sr_i_682
The White Ribbon,https://www.imdb.com/title/tt1149362/?ref_=sr_i_683
Perfect Days,https://www.imdb.com/title/tt27503384/?ref_=sr_i_684
Hannah and Her Sisters,https://www.imdb.com/title/tt0091167/?ref_=sr_i_685
Harakiri,https://www.imdb.com/title/tt0056058/?ref_=sr_i_686
Kal Ho Naa Ho,https://www.imdb.com/title/tt0347304/?ref_=sr_i_687
Dil Chahta Hai,https://www.imdb.com/title/tt0292490/?ref_=sr_i_688
Whisper of the Heart,https://www.imdb.com/title/tt0113824/?ref_=sr_i_689
The Man from Nowhere,https://www.imdb.com/title/tt1527788/?ref_=sr_i_690
Happiness,https://www.imdb.com/title/tt0147612/?ref_=sr_i_691
Arsenic and Old Lace,https://www.imdb.com/title/tt0036613/?ref_=sr_i_692
The Muppet Christmas Carol,https://www.imdb.com/title/tt0104940/?ref_=sr_i_693
The Philadelphia Story,https://www.imdb.com/title/tt0032904/?ref_=sr_i_694
The Chaser,https://www.imdb.com/title/tt1190539/?ref_=sr_i_695
Hera Pheri,https://www.imdb.com/title/tt0242519/?ref_=sr_i_696
Mother,https://www.imdb.com/title/tt1216496/?ref_=sr_i_697
Uri: The Surgical Strike,https://www.imdb.com/title/tt8291224/?ref_=sr_i_698
Open Your Eyes,https://www.imdb.com/title/tt0125659/?ref_=sr_i_699
Sita Ramam,https://www.imdb.com/title/tt20850406/?ref_=sr_i_700
Anatomy of a Murder,https://www.imdb.com/title/tt0052561/?ref_=sr_i_701
Bhaag Milkha Bhaag,https://www.imdb.com/title/tt2356180/?ref_=sr_i_702
Perfect Strangers,https://www.imdb.com/title/tt4901306/?ref_=sr_i_703
The Bandit,https://www.imdb.com/title/tt0116231/?ref_=sr_i_704
The Best Years of Our Lives,https://www.imdb.com/title/tt0036868/?ref_=sr_i_705
Breaking the Waves,https://www.imdb.com/title/tt0115751/?ref_=sr_i_706
The Cabinet of Dr. Caligari,https://www.imdb.com/title/tt0010323/?ref_=sr_i_707
Tokyo Story,https://www.imdb.com/title/tt0046438/?ref_=sr_i_708
The Girl Who Leapt Through Time,https://www.imdb.com/title/tt0808506/?ref_=sr_i_709
Thirteen Lives,https://www.imdb.com/title/tt12262116/?ref_=sr_i_710
Shadow of a Doubt,https://www.imdb.com/title/tt0036342/?ref_=sr_i_711
A Man Called Ove,https://www.imdb.com/title/tt4080728/?ref_=sr_i_712
M.S. Dhoni: The Untold Story,https://www.imdb.com/title/tt4169250/?ref_=sr_i_713
Diabolique,https://www.imdb.com/title/tt0046911/?ref_=sr_i_714
The Legend of 1900,https://www.imdb.com/title/tt0120731/?ref_=sr_i_715
Rio Bravo,https://www.imdb.com/title/tt0053221/?ref_=sr_i_716
The Battle of Algiers,https://www.imdb.com/title/tt0058946/?ref_=sr_i_717
Control,https://www.imdb.com/title/tt0421082/?ref_=sr_i_718
All Quiet on the Western Front,https://www.imdb.com/title/tt0020629/?ref_=sr_i_719
The Wages of Fear,https://www.imdb.com/title/tt0046268/?ref_=sr_i_720
Queen,https://www.imdb.com/title/tt3322420/?ref_=sr_i_721
